country,seasonality,month,unemployment,unemployment_rate
be,nsa,1996-06,375000,9
be,nsa,1996-07,389000,9.3
be,nsa,1996-08,413000,9.8
be,nsa,1996-09,415000,9.8
be,nsa,1996-10,404000,9.6
be,nsa,1996-11,394000,9.4
be,nsa,1996-12,390000,9.3
be,nsa,1997-01,390000,9.2
be,nsa,1997-02,386000,9.2
be,nsa,1997-03,379000,9
be,nsa,1997-04,372000,8.8
be,nsa,1997-05,366000,8.7
be,nsa,1997-06,365000,8.7
be,nsa,1997-07,385000,9.1
be,nsa,1997-08,411000,9.7
be,nsa,1997-09,417000,9.8
be,nsa,1997-10,410000,9.6
be,nsa,1997-11,401000,9.4
be,nsa,1997-12,400000,9.4
be,nsa,1998-01,403000,9.5
be,nsa,1998-02,402000,9.4
be,nsa,1998-03,397000,9.3
be,nsa,1998-04,390000,9.2
be,nsa,1998-05,382000,9
be,nsa,1998-06,375000,8.9
be,nsa,1998-07,392000,9.2
be,nsa,1998-08,421000,9.8
be,nsa,1998-09,428000,9.9
be,nsa,1998-10,414000,9.6
be,nsa,1998-11,398000,9.2
be,nsa,1998-12,394000,9.1
be,nsa,1999-01,397000,9.1
be,nsa,1999-02,395000,9
be,nsa,1999-03,387000,8.9
be,nsa,1999-04,380000,8.7
be,nsa,1999-05,370000,8.5
be,nsa,1999-06,359000,8.3
be,nsa,1999-07,372000,8.5
be,nsa,1999-08,384000,8.7
be,nsa,1999-09,369000,8.4
be,nsa,1999-10,355000,8.1
be,nsa,1999-11,340000,7.8
be,nsa,1999-12,335000,7.7
be,nsa,2000-01,327000,7.5
be,nsa,2000-02,314000,7.2
be,nsa,2000-03,298000,6.8
be,nsa,2000-04,295000,6.7
be,nsa,2000-05,283000,6.4
be,nsa,2000-06,276000,6.3
be,nsa,2000-07,303000,6.8
be,nsa,2000-08,323000,7.3
be,nsa,2000-09,314000,7.1
be,nsa,2000-10,310000,7
be,nsa,2000-11,295000,6.8
be,nsa,2000-12,285000,6.6
be,nsa,2001-01,274000,6.3
be,nsa,2001-02,265000,6.1
be,nsa,2001-03,262000,6.1
be,nsa,2001-04,272000,6.3
be,nsa,2001-05,269000,6.3
be,nsa,2001-06,257000,6
be,nsa,2001-07,269000,6.2
be,nsa,2001-08,281000,6.4
be,nsa,2001-09,298000,6.8
be,nsa,2001-10,326000,7.5
be,nsa,2001-11,324000,7.5
be,nsa,2001-12,332000,7.6
be,nsa,2002-01,330000,7.6
be,nsa,2002-02,325000,7.4
be,nsa,2002-03,318000,7.3
be,nsa,2002-04,307000,7.1
be,nsa,2002-05,299000,6.9
be,nsa,2002-06,296000,6.8
be,nsa,2002-07,332000,7.5
be,nsa,2002-08,339000,7.6
be,nsa,2002-09,345000,7.8
be,nsa,2002-10,355000,8
be,nsa,2002-11,358000,8.1
be,nsa,2002-12,363000,8.2
be,nsa,2003-01,366000,8.3
be,nsa,2003-02,361000,8.2
be,nsa,2003-03,352000,8
be,nsa,2003-04,346000,7.9
be,nsa,2003-05,334000,7.6
be,nsa,2003-06,331000,7.6
be,nsa,2003-07,365000,8.3
be,nsa,2003-08,371000,8.4
be,nsa,2003-09,375000,8.4
be,nsa,2003-10,379000,8.4
be,nsa,2003-11,377000,8.4
be,nsa,2003-12,390000,8.6
be,nsa,2004-01,401000,8.9
be,nsa,2004-02,394000,8.8
be,nsa,2004-03,372000,8.3
be,nsa,2004-04,334000,7.5
be,nsa,2004-05,320000,7.2
be,nsa,2004-06,334000,7.4
be,nsa,2004-07,400000,8.8
be,nsa,2004-08,427000,9.3
be,nsa,2004-09,423000,9.3
be,nsa,2004-10,395000,8.7
be,nsa,2004-11,373000,8.2
be,nsa,2004-12,377000,8.3
be,nsa,2005-01,391000,8.5
be,nsa,2005-02,398000,8.6
be,nsa,2005-03,393000,8.5
be,nsa,2005-04,375000,8.2
be,nsa,2005-05,371000,8.1
be,nsa,2005-06,364000,7.9
be,nsa,2005-07,400000,8.6
be,nsa,2005-08,406000,8.7
be,nsa,2005-09,407000,8.7
be,nsa,2005-10,397000,8.5
be,nsa,2005-11,389000,8.4
be,nsa,2005-12,394000,8.5
be,nsa,2006-01,399000,8.7
be,nsa,2006-02,401000,8.7
be,nsa,2006-03,396000,8.6
be,nsa,2006-04,392000,8.5
be,nsa,2006-05,384000,8.3
be,nsa,2006-06,370000,8
be,nsa,2006-07,380000,8.2
be,nsa,2006-08,377000,8.1
be,nsa,2006-09,378000,8.1
be,nsa,2006-10,376000,8
be,nsa,2006-11,373000,7.9
be,nsa,2006-12,374000,7.9
be,nsa,2007-01,379000,8
be,nsa,2007-02,376000,8
be,nsa,2007-03,371000,7.9
be,nsa,2007-04,375000,8
be,nsa,2007-05,360000,7.7
be,nsa,2007-06,338000,7.2
be,nsa,2007-07,352000,7.5
be,nsa,2007-08,344000,7.3
be,nsa,2007-09,330000,7
be,nsa,2007-10,334000,7
be,nsa,2007-11,333000,7
be,nsa,2007-12,343000,7.2
be,nsa,2008-01,350000,7.3
be,nsa,2008-02,341000,7.1
be,nsa,2008-03,320000,6.8
be,nsa,2008-04,302000,6.4
be,nsa,2008-05,287000,6.1
be,nsa,2008-06,304000,6.5
be,nsa,2008-07,370000,7.7
be,nsa,2008-08,385000,7.9
be,nsa,2008-09,365000,7.5
be,nsa,2008-10,333000,6.9
be,nsa,2008-11,313000,6.6
be,nsa,2008-12,330000,6.9
be,nsa,2009-01,367000,7.7
be,nsa,2009-02,384000,8
be,nsa,2009-03,385000,8
be,nsa,2009-04,367000,7.7
be,nsa,2009-05,347000,7.3
be,nsa,2009-06,352000,7.4
be,nsa,2009-07,390000,8.1
be,nsa,2009-08,400000,8.3
be,nsa,2009-09,392000,8.1
be,nsa,2009-10,382000,7.9
be,nsa,2009-11,383000,7.9
be,nsa,2009-12,405000,8.3
be,nsa,2010-01,422000,8.6
be,nsa,2010-02,424000,8.7
be,nsa,2010-03,416000,8.5
be,nsa,2010-04,401000,8.3
be,nsa,2010-05,386000,8
be,nsa,2010-06,388000,8
be,nsa,2010-07,427000,8.7
be,nsa,2010-08,429000,8.7
be,nsa,2010-09,416000,8.5
be,nsa,2010-10,401000,8.2
be,nsa,2010-11,392000,8
be,nsa,2010-12,395000,8
be,sa,1983-01,397000-10.4
be,sa,1983-02,400000-10.5
be,sa,1983-03,403000-10.6
be,sa,1983-04,407000-10.6
be,sa,1983-05,409000-10.7
be,sa,1983-06,412000-10.7
be,sa,1983-07,414000-10.8
be,sa,1983-08,417000-10.9
be,sa,1983-09,421000-10.9
be,sa,1983-10,423000-11
be,sa,1983-11,423000-11
be,sa,1983-12,421000-10.9
be,sa,1984-01,420000-10.9
be,sa,1984-02,420000-10.8
be,sa,1984-03,420000-10.8
be,sa,1984-04,420000-10.8
be,sa,1984-05,421000-10.8
be,sa,1984-06,421000-10.8
be,sa,1984-07,422000-10.8
be,sa,1984-08,424000-10.9
be,sa,1984-09,425000-10.9
be,sa,1984-10,421000-10.8
be,sa,1984-11,419000-10.7
be,sa,1984-12,415000-10.6
be,sa,1985-01,414000-10.6
be,sa,1985-02,414000-10.6
be,sa,1985-03,407000-10.4
be,sa,1985-04,400000-10.2
be,sa,1985-05,396000-10.1
be,sa,1985-06,392000-10
be,sa,1985-07,388000,9.9
be,sa,1985-08,387000,9.9
be,sa,1985-09,388000,9.9
be,sa,1985-10,388000,9.9
be,sa,1985-11,388000,9.9
be,sa,1985-12,390000-10
be,sa,1986-01,392000-10
be,sa,1986-02,393000-10.1
be,sa,1986-03,394000-10.1
be,sa,1986-04,395000-10.1
be,sa,1986-05,395000-10.1
be,sa,1986-06,396000-10.1
be,sa,1986-07,393000-10
be,sa,1986-08,389000-10
be,sa,1986-09,388000-10
be,sa,1986-10,391000-10
be,sa,1986-11,392000-10.1
be,sa,1986-12,391000-10.1
be,sa,1987-01,391000-10.1
be,sa,1987-02,388000-10
be,sa,1987-03,385000-10
be,sa,1987-04,384000-10
be,sa,1987-05,383000,9.9
be,sa,1987-06,382000,9.9
be,sa,1987-07,379000,9.8
be,sa,1987-08,375000,9.7
be,sa,1987-09,372000,9.7
be,sa,1987-10,371000,9.6
be,sa,1987-11,369000,9.6
be,sa,1987-12,366000,9.5
be,sa,1988-01,362000,9.4
be,sa,1988-02,359000,9.4
be,sa,1988-03,356000,9.3
be,sa,1988-04,352000,9.2
be,sa,1988-05,347000,9.1
be,sa,1988-06,342000,8.9
be,sa,1988-07,338000,8.8
be,sa,1988-08,334000,8.7
be,sa,1988-09,327000,8.5
be,sa,1988-10,321000,8.3
be,sa,1988-11,315000,8.2
be,sa,1988-12,311000,8.1
be,sa,1989-01,306000,7.9
be,sa,1989-02,301000,7.8
be,sa,1989-03,299000,7.7
be,sa,1989-04,295000,7.6
be,sa,1989-05,290000,7.5
be,sa,1989-06,286000,7.4
be,sa,1989-07,283000,7.3
be,sa,1989-08,281000,7.3
be,sa,1989-09,278000,7.2
be,sa,1989-10,273000,7.1
be,sa,1989-11,270000,7
be,sa,1989-12,267000,6.9
be,sa,1990-01,264000,6.8
be,sa,1990-02,261000,6.7
be,sa,1990-03,259000,6.7
be,sa,1990-04,257000,6.6
be,sa,1990-05,256000,6.6
be,sa,1990-06,254000,6.6
be,sa,1990-07,254000,6.5
be,sa,1990-08,253000,6.5
be,sa,1990-09,251000,6.4
be,sa,1990-10,251000,6.4
be,sa,1990-11,251000,6.4
be,sa,1990-12,251000,6.4
be,sa,1991-01,250000,6.4
be,sa,1991-02,251000,6.4
be,sa,1991-03,252000,6.4
be,sa,1991-04,252000,6.3
be,sa,1991-05,253000,6.4
be,sa,1991-06,255000,6.4
be,sa,1991-07,256000,6.4
be,sa,1991-08,257000,6.4
be,sa,1991-09,258000,6.5
be,sa,1991-10,261000,6.5
be,sa,1991-11,265000,6.6
be,sa,1991-12,267000,6.6
be,sa,1992-01,269000,6.7
be,sa,1992-02,271000,6.7
be,sa,1992-03,274000,6.8
be,sa,1992-04,278000,6.9
be,sa,1992-05,282000,7
be,sa,1992-06,285000,7
be,sa,1992-07,288000,7.1
be,sa,1992-08,291000,7.2
be,sa,1992-09,294000,7.2
be,sa,1992-10,298000,7.4
be,sa,1992-11,304000,7.5
be,sa,1992-12,311000,7.6
be,sa,1993-01,317000,7.8
be,sa,1993-02,323000,7.9
be,sa,1993-03,329000,8.1
be,sa,1993-04,335000,8.2
be,sa,1993-05,342000,8.4
be,sa,1993-06,350000,8.5
be,sa,1993-07,357000,8.7
be,sa,1993-08,365000,8.9
be,sa,1993-09,372000,9
be,sa,1993-10,379000,9.2
be,sa,1993-11,385000,9.3
be,sa,1993-12,391000,9.5
be,sa,1994-01,396000,9.6
be,sa,1994-02,400000,9.6
be,sa,1994-03,404000,9.7
be,sa,1994-04,407000,9.8
be,sa,1994-05,410000,9.9
be,sa,1994-06,411000,9.9
be,sa,1994-07,409000,9.8
be,sa,1994-08,409000,9.8
be,sa,1994-09,409000,9.8
be,sa,1994-10,409000,9.8
be,sa,1994-11,407000,9.7
be,sa,1994-12,406000,9.7
be,sa,1995-01,405000,9.7
be,sa,1995-02,404000,9.7
be,sa,1995-03,404000,9.6
be,sa,1995-04,402000,9.6
be,sa,1995-05,402000,9.6
be,sa,1995-06,403000,9.6
be,sa,1995-07,405000,9.6
be,sa,1995-08,406000,9.7
be,sa,1995-09,409000,9.7
be,sa,1995-10,413000,9.8
be,sa,1995-11,414000,9.8
be,sa,1995-12,414000,9.9
be,sa,1996-01,416000,9.9
be,sa,1996-02,415000,9.9
be,sa,1996-03,412000,9.8
be,sa,1996-04,409000,9.7
be,sa,1996-05,406000,9.7
be,sa,1996-06,401000,9.6
be,sa,1996-07,397000,9.5
be,sa,1996-08,395000,9.4
be,sa,1996-09,393000,9.4
be,sa,1996-10,389000,9.3
be,sa,1996-11,388000,9.2
be,sa,1996-12,387000,9.2
be,sa,1997-01,385000,9.2
be,sa,1997-02,384000,9.1
be,sa,1997-03,384000,9.1
be,sa,1997-04,385000,9.1
be,sa,1997-05,386000,9.1
be,sa,1997-06,389000,9.2
be,sa,1997-07,392000,9.3
be,sa,1997-08,392000,9.3
be,sa,1997-09,393000,9.3
be,sa,1997-10,395000,9.3
be,sa,1997-11,396000,9.3
be,sa,1997-12,398000,9.4
be,sa,1998-01,400000,9.4
be,sa,1998-02,401000,9.4
be,sa,1998-03,403000,9.5
be,sa,1998-04,403000,9.5
be,sa,1998-05,401000,9.4
be,sa,1998-06,399000,9.4
be,sa,1998-07,398000,9.3
be,sa,1998-08,402000,9.4
be,sa,1998-09,403000,9.4
be,sa,1998-10,398000,9.2
be,sa,1998-11,394000,9.1
be,sa,1998-12,394000,9.1
be,sa,1999-01,395000,9.1
be,sa,1999-02,394000,9
be,sa,1999-03,393000,9
be,sa,1999-04,390000,8.9
be,sa,1999-05,386000,8.8
be,sa,1999-06,380000,8.7
be,sa,1999-07,371000,8.5
be,sa,1999-08,363000,8.3
be,sa,1999-09,352000,8.1
be,sa,1999-10,346000,7.9
be,sa,1999-11,340000,7.8
be,sa,1999-12,333000,7.6
be,sa,2000-01,323000,7.4
be,sa,2000-02,315000,7.2
be,sa,2000-03,307000,7
be,sa,2000-04,307000,6.9
be,sa,2000-05,302000,6.8
be,sa,2000-06,299000,6.8
be,sa,2000-07,297000,6.7
be,sa,2000-08,300000,6.8
be,sa,2000-09,295000,6.7
be,sa,2000-10,294000,6.7
be,sa,2000-11,291000,6.7
be,sa,2000-12,284000,6.5
be,sa,2001-01,275000,6.3
be,sa,2001-02,271000,6.2
be,sa,2001-03,272000,6.3
be,sa,2001-04,281000,6.5
be,sa,2001-05,284000,6.6
be,sa,2001-06,280000,6.5
be,sa,2001-07,271000,6.2
be,sa,2001-08,273000,6.3
be,sa,2001-09,285000,6.5
be,sa,2001-10,303000,7
be,sa,2001-11,308000,7.1
be,sa,2001-12,317000,7.3
be,sa,2002-01,320000,7.3
be,sa,2002-02,322000,7.4
be,sa,2002-03,324000,7.4
be,sa,2002-04,320000,7.3
be,sa,2002-05,323000,7.4
be,sa,2002-06,327000,7.5
be,sa,2002-07,338000,7.7
be,sa,2002-08,339000,7.7
be,sa,2002-09,342000,7.7
be,sa,2002-10,340000,7.7
be,sa,2002-11,343000,7.8
be,sa,2002-12,344000,7.8
be,sa,2003-01,349000,8
be,sa,2003-02,353000,8.1
be,sa,2003-03,356000,8.1
be,sa,2003-04,361000,8.2
be,sa,2003-05,361000,8.2
be,sa,2003-06,361000,8.2
be,sa,2003-07,359000,8.1
be,sa,2003-08,358000,8.1
be,sa,2003-09,362000,8.2
be,sa,2003-10,369000,8.3
be,sa,2003-11,372000,8.3
be,sa,2003-12,379000,8.4
be,sa,2004-01,384000,8.6
be,sa,2004-02,383000,8.5
be,sa,2004-03,377000,8.4
be,sa,2004-04,360000,8
be,sa,2004-05,358000,7.9
be,sa,2004-06,368000,8.1
be,sa,2004-07,387000,8.5
be,sa,2004-08,398000,8.8
be,sa,2004-09,397000,8.8
be,sa,2004-10,386000,8.6
be,sa,2004-11,376000,8.3
be,sa,2004-12,375000,8.3
be,sa,2005-01,380000,8.3
be,sa,2005-02,386000,8.4
be,sa,2005-03,390000,8.4
be,sa,2005-04,390000,8.5
be,sa,2005-05,399000,8.6
be,sa,2005-06,395000,8.6
be,sa,2005-07,397000,8.6
be,sa,2005-08,396000,8.6
be,sa,2005-09,397000,8.6
be,sa,2005-10,392000,8.5
be,sa,2005-11,389000,8.4
be,sa,2005-12,389000,8.4
be,sa,2006-01,387000,8.4
be,sa,2006-02,388000,8.5
be,sa,2006-03,391000,8.5
be,sa,2006-04,396000,8.6
be,sa,2006-05,398000,8.6
be,sa,2006-06,391000,8.5
be,sa,2006-07,377000,8.2
be,sa,2006-08,371000,8
be,sa,2006-09,374000,8
be,sa,2006-10,374000,8
be,sa,2006-11,378000,8
be,sa,2006-12,375000,7.9
be,sa,2007-01,372000,7.9
be,sa,2007-02,369000,7.8
be,sa,2007-03,370000,7.8
be,sa,2007-04,377000,8
be,sa,2007-05,371000,7.8
be,sa,2007-06,350000,7.4
be,sa,2007-07,337000,7.2
be,sa,2007-08,330000,7
be,sa,2007-09,328000,7
be,sa,2007-10,340000,7.2
be,sa,2007-11,344000,7.2
be,sa,2007-12,344000,7.2
be,sa,2008-01,336000,7
be,sa,2008-02,329000,6.9
be,sa,2008-03,323000,6.8
be,sa,2008-04,320000,6.8
be,sa,2008-05,319000,6.7
be,sa,2008-06,327000,6.9
be,sa,2008-07,344000,7.2
be,sa,2008-08,350000,7.3
be,sa,2008-09,347000,7.2
be,sa,2008-10,340000,7.1
be,sa,2008-11,339000,7.1
be,sa,2008-12,345000,7.2
be,sa,2009-01,358000,7.5
be,sa,2009-02,366000,7.7
be,sa,2009-03,370000,7.7
be,sa,2009-04,368000,7.7
be,sa,2009-05,368000,7.7
be,sa,2009-06,374000,7.8
be,sa,2009-07,382000,8
be,sa,2009-08,388000,8.1
be,sa,2009-09,388000,8.1
be,sa,2009-10,386000,8
be,sa,2009-11,391000,8.1
be,sa,2009-12,399000,8.2
be,sa,2010-01,404000,8.3
be,sa,2010-02,407000,8.4
be,sa,2010-03,409000,8.4
be,sa,2010-04,410000,8.4
be,sa,2010-05,411000,8.4
be,sa,2010-06,412000,8.4
be,sa,2010-07,415000,8.5
be,sa,2010-08,412000,8.4
be,sa,2010-09,407000,8.3
be,sa,2010-10,404000,8.3
be,sa,2010-11,400000,8.2
be,sa,2010-12,396000,8.1
be,trend,1983-01,397000-10.4
be,trend,1983-02,400000-10.5
be,trend,1983-03,403000-10.6
be,trend,1983-04,407000-10.6
be,trend,1983-05,409000-10.7
be,trend,1983-06,412000-10.7
be,trend,1983-07,414000-10.8
be,trend,1983-08,417000-10.9
be,trend,1983-09,421000-10.9
be,trend,1983-10,423000-11
be,trend,1983-11,423000-11
be,trend,1983-12,421000-10.9
be,trend,1984-01,420000-10.9
be,trend,1984-02,420000-10.8
be,trend,1984-03,420000-10.8
be,trend,1984-04,420000-10.8
be,trend,1984-05,421000-10.8
be,trend,1984-06,421000-10.8
be,trend,1984-07,422000-10.8
be,trend,1984-08,424000-10.9
be,trend,1984-09,424000-10.9
be,trend,1984-10,421000-10.8
be,trend,1984-11,418000-10.7
be,trend,1984-12,415000-10.6
be,trend,1985-01,414000-10.6
be,trend,1985-02,413000-10.6
be,trend,1985-03,407000-10.4
be,trend,1985-04,401000-10.2
be,trend,1985-05,396000-10.1
be,trend,1985-06,392000-10
be,trend,1985-07,388000,9.9
be,trend,1985-08,387000,9.9
be,trend,1985-09,388000,9.9
be,trend,1985-10,388000,9.9
be,trend,1985-11,388000,9.9
be,trend,1985-12,390000-10
be,trend,1986-01,392000-10
be,trend,1986-02,393000-10.1
be,trend,1986-03,394000-10.1
be,trend,1986-04,395000-10.1
be,trend,1986-05,395000-10.1
be,trend,1986-06,396000-10.1
be,trend,1986-07,393000-10
be,trend,1986-08,389000-10
be,trend,1986-09,388000-10
be,trend,1986-10,391000-10
be,trend,1986-11,392000-10.1
be,trend,1986-12,391000-10.1
be,trend,1987-01,391000-10.1
be,trend,1987-02,388000-10
be,trend,1987-03,385000-10
be,trend,1987-04,384000-10
be,trend,1987-05,383000,9.9
be,trend,1987-06,382000,9.9
be,trend,1987-07,379000,9.8
be,trend,1987-08,375000,9.7
be,trend,1987-09,372000,9.7
be,trend,1987-10,371000,9.6
be,trend,1987-11,369000,9.6
be,trend,1987-12,366000,9.5
be,trend,1988-01,362000,9.4
be,trend,1988-02,359000,9.4
be,trend,1988-03,356000,9.3
be,trend,1988-04,352000,9.2
be,trend,1988-05,347000,9.1
be,trend,1988-06,342000,8.9
be,trend,1988-07,338000,8.8
be,trend,1988-08,333000,8.7
be,trend,1988-09,327000,8.5
be,trend,1988-10,321000,8.3
be,trend,1988-11,316000,8.2
be,trend,1988-12,311000,8.1
be,trend,1989-01,306000,7.9
be,trend,1989-02,301000,7.8
be,trend,1989-03,299000,7.7
be,trend,1989-04,295000,7.6
be,trend,1989-05,290000,7.5
be,trend,1989-06,286000,7.4
be,trend,1989-07,283000,7.3
be,trend,1989-08,281000,7.2
be,trend,1989-09,278000,7.2
be,trend,1989-10,273000,7.1
be,trend,1989-11,270000,7
be,trend,1989-12,267000,6.9
be,trend,1990-01,264000,6.8
be,trend,1990-02,261000,6.7
be,trend,1990-03,259000,6.7
be,trend,1990-04,257000,6.6
be,trend,1990-05,256000,6.6
be,trend,1990-06,255000,6.6
be,trend,1990-07,254000,6.5
be,trend,1990-08,253000,6.5
be,trend,1990-09,251000,6.4
be,trend,1990-10,251000,6.4
be,trend,1990-11,251000,6.4
be,trend,1990-12,251000,6.4
be,trend,1991-01,250000,6.4
be,trend,1991-02,251000,6.4
be,trend,1991-03,252000,6.4
be,trend,1991-04,252000,6.4
be,trend,1991-05,253000,6.4
be,trend,1991-06,255000,6.4
be,trend,1991-07,256000,6.4
be,trend,1991-08,257000,6.4
be,trend,1991-09,258000,6.5
be,trend,1991-10,261000,6.5
be,trend,1991-11,265000,6.6
be,trend,1991-12,267000,6.6
be,trend,1992-01,269000,6.7
be,trend,1992-02,271000,6.7
be,trend,1992-03,274000,6.8
be,trend,1992-04,278000,6.9
be,trend,1992-05,282000,7
be,trend,1992-06,285000,7
be,trend,1992-07,288000,7.1
be,trend,1992-08,291000,7.2
be,trend,1992-09,294000,7.2
be,trend,1992-10,298000,7.4
be,trend,1992-11,304000,7.5
be,trend,1992-12,310000,7.6
be,trend,1993-01,317000,7.8
be,trend,1993-02,323000,7.9
be,trend,1993-03,329000,8.1
be,trend,1993-04,335000,8.2
be,trend,1993-05,342000,8.4
be,trend,1993-06,350000,8.5
be,trend,1993-07,357000,8.7
be,trend,1993-08,365000,8.9
be,trend,1993-09,372000,9
be,trend,1993-10,379000,9.2
be,trend,1993-11,385000,9.3
be,trend,1993-12,391000,9.5
be,trend,1994-01,396000,9.6
be,trend,1994-02,400000,9.6
be,trend,1994-03,404000,9.7
be,trend,1994-04,407000,9.8
be,trend,1994-05,410000,9.9
be,trend,1994-06,411000,9.9
be,trend,1994-07,409000,9.8
be,trend,1994-08,409000,9.8
be,trend,1994-09,409000,9.8
be,trend,1994-10,409000,9.8
be,trend,1994-11,407000,9.7
be,trend,1994-12,406000,9.7
be,trend,1995-01,405000,9.7
be,trend,1995-02,404000,9.7
be,trend,1995-03,404000,9.6
be,trend,1995-04,403000,9.6
be,trend,1995-05,402000,9.6
be,trend,1995-06,403000,9.6
be,trend,1995-07,405000,9.6
be,trend,1995-08,406000,9.7
be,trend,1995-09,409000,9.7
be,trend,1995-10,412000,9.8
be,trend,1995-11,414000,9.8
be,trend,1995-12,415000,9.9
be,trend,1996-01,416000,9.9
be,trend,1996-02,415000,9.9
be,trend,1996-03,412000,9.8
be,trend,1996-04,409000,9.7
be,trend,1996-05,406000,9.7
be,trend,1996-06,401000,9.6
be,trend,1996-07,397000,9.5
be,trend,1996-08,395000,9.4
be,trend,1996-09,393000,9.3
be,trend,1996-10,389000,9.3
be,trend,1996-11,388000,9.2
be,trend,1996-12,387000,9.2
be,trend,1997-01,385000,9.2
be,trend,1997-02,384000,9.1
be,trend,1997-03,384000,9.1
be,trend,1997-04,385000,9.1
be,trend,1997-05,386000,9.1
be,trend,1997-06,389000,9.2
be,trend,1997-07,392000,9.3
be,trend,1997-08,393000,9.3
be,trend,1997-09,394000,9.3
be,trend,1997-10,395000,9.3
be,trend,1997-11,397000,9.3
be,trend,1997-12,398000,9.4
be,trend,1998-01,400000,9.4
be,trend,1998-02,401000,9.4
be,trend,1998-03,403000,9.5
be,trend,1998-04,403000,9.5
be,trend,1998-05,401000,9.4
be,trend,1998-06,399000,9.4
be,trend,1998-07,398000,9.3
be,trend,1998-08,402000,9.4
be,trend,1998-09,402000,9.3
be,trend,1998-10,398000,9.2
be,trend,1998-11,395000,9.1
be,trend,1998-12,394000,9.1
be,trend,1999-01,395000,9.1
be,trend,1999-02,394000,9
be,trend,1999-03,393000,9
be,trend,1999-04,390000,8.9
be,trend,1999-05,386000,8.8
be,trend,1999-06,380000,8.7
be,trend,1999-07,371000,8.5
be,trend,1999-08,362000,8.3
be,trend,1999-09,352000,8.1
be,trend,1999-10,345000,7.9
be,trend,1999-11,340000,7.8
be,trend,1999-12,332000,7.6
be,trend,2000-01,323000,7.4
be,trend,2000-02,314000,7.2
be,trend,2000-03,308000,7
be,trend,2000-04,306000,6.9
be,trend,2000-05,303000,6.8
be,trend,2000-06,299000,6.7
be,trend,2000-07,298000,6.7
be,trend,2000-08,297000,6.8
be,trend,2000-09,295000,6.7
be,trend,2000-10,294000,6.7
be,trend,2000-11,291000,6.7
be,trend,2000-12,284000,6.5
be,trend,2001-01,276000,6.3
be,trend,2001-02,271000,6.2
be,trend,2001-03,273000,6.3
be,trend,2001-04,280000,6.5
be,trend,2001-05,284000,6.6
be,trend,2001-06,279000,6.4
be,trend,2001-07,272000,6.3
be,trend,2001-08,272000,6.3
be,trend,2001-09,285000,6.6
be,trend,2001-10,302000,7
be,trend,2001-11,310000,7.2
be,trend,2001-12,317000,7.3
be,trend,2002-01,320000,7.3
be,trend,2002-02,322000,7.4
be,trend,2002-03,323000,7.4
be,trend,2002-04,321000,7.3
be,trend,2002-05,322000,7.4
be,trend,2002-06,329000,7.5
be,trend,2002-07,337000,7.6
be,trend,2002-08,340000,7.7
be,trend,2002-09,341000,7.7
be,trend,2002-10,341000,7.7
be,trend,2002-11,343000,7.8
be,trend,2002-12,345000,7.8
be,trend,2003-01,349000,8
be,trend,2003-02,353000,8.1
be,trend,2003-03,356000,8.1
be,trend,2003-04,361000,8.2
be,trend,2003-05,362000,8.2
be,trend,2003-06,361000,8.2
be,trend,2003-07,359000,8.1
be,trend,2003-08,358000,8.1
be,trend,2003-09,362000,8.2
be,trend,2003-10,367000,8.2
be,trend,2003-11,372000,8.3
be,trend,2003-12,379000,8.4
be,trend,2004-01,384000,8.5
be,trend,2004-02,384000,8.5
be,trend,2004-03,376000,8.3
be,trend,2004-04,361000,8
be,trend,2004-05,357000,7.9
be,trend,2004-06,368000,8.1
be,trend,2004-07,386000,8.5
be,trend,2004-08,398000,8.8
be,trend,2004-09,397000,8.8
be,trend,2004-10,386000,8.6
be,trend,2004-11,377000,8.3
be,trend,2004-12,375000,8.3
be,trend,2005-01,379000,8.3
be,trend,2005-02,386000,8.4
be,trend,2005-03,390000,8.4
be,trend,2005-04,390000,8.5
be,trend,2005-05,392000,8.5
be,trend,2005-06,395000,8.6
be,trend,2005-07,397000,8.6
be,trend,2005-08,397000,8.6
be,trend,2005-09,396000,8.6
be,trend,2005-10,392000,8.5
be,trend,2005-11,389000,8.4
be,trend,2005-12,389000,8.4
be,trend,2006-01,387000,8.4
be,trend,2006-02,388000,8.5
be,trend,2006-03,391000,8.5
be,trend,2006-04,396000,8.6
be,trend,2006-05,398000,8.6
be,trend,2006-06,391000,8.4
be,trend,2006-07,378000,8.2
be,trend,2006-08,372000,8
be,trend,2006-09,374000,8
be,trend,2006-10,376000,8
be,trend,2006-11,377000,8
be,trend,2006-12,375000,7.9
be,trend,2007-01,372000,7.9
be,trend,2007-02,369000,7.8
be,trend,2007-03,370000,7.8
be,trend,2007-04,374000,7.9
be,trend,2007-05,371000,7.8
be,trend,2007-06,358000,7.6
be,trend,2007-07,344000,7.3
be,trend,2007-08,334000,7.1
be,trend,2007-09,332000,7
be,trend,2007-10,341000,7.2
be,trend,2007-11,346000,7.3
be,trend,2007-12,344000,7.2
be,trend,2008-01,338000,7.1
be,trend,2008-02,329000,6.9
be,trend,2008-03,323000,6.8
be,trend,2008-04,320000,6.8
be,trend,2008-05,320000,6.7
be,trend,2008-06,327000,6.9
be,trend,2008-07,344000,7.2
be,trend,2008-08,350000,7.3
be,trend,2008-09,347000,7.2
be,trend,2008-10,340000,7.1
